Outgoing transitions for state at 680.667 keV
1713.539000	  0.466100	  0.001110	1836.610000	0  1		123.071000	2  1
1836.610000	  0.186400	  0.000000	1836.610000	0  1		  0.000000	0  1
Incoming transitions for state at 1836.61 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
 63.730000	  0.026040	 14.120000	1900.340000	2  1		1836.610000	0  1
127.440000	  0.005303	  1.040000	1964.050000	2  1		1836.610000	0  1
Outgoing transitions for state at 1899.3 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Incoming transitions for state at 1899.3 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 1942.9 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Incoming transitions for state at 1942.9 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 2039.8 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Incoming transitions for state at 2039.8 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 2194.13 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
437.670000	  0.849700	  0.023000	2194.130000	0  1		1756.460000	8  1
557.080000	  0.076470	  0.053000	2194.130000	0  1		1637.050000	0  1
1049.690000	  0.050130	  0.002660	2194.130000	0  1		1144.440000	8  1
Incoming transitions for state at 2194.13 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
427.670000	  0.843500	  0.025000	2621.800000	2  1		2194.130000	0  1
Outgoing transitions for state at 2299.9 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Incoming transitions for state at 2299.9 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 2485.1 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Incoming transitions for state at 2485.1 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 2585.5 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
2462.429000	  0.999000	  0.000998	2585.500000	0  1		123.071000	2  1
Incoming transitions for state at 2585.5 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 2744.1 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
2621.029000	  0.999000	  0.001021	2744.100000	0  1		123.071000	2  1
Incoming transitions for state at 2744.1 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Outgoing transitions for state at 2855 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
Incoming transitions for state at 2855 keV
Energy		Intensity	Conv. Coef.	Start Energy	Start Jp	 End Energy	End Jp
